Id,SalePrice
1461,125639.93
1462,153821.27
1463,182137.34
1464,184859.27
1465,187862.7
1466,182177.78
1467,170712.25
1468,169017.73
1469,169371.67
1470,125547.88
1471,201214.16
1472,94430.414
1473,96367.69
1474,157605.83
1475,128820.44
1476,406830.94
1477,262925.6
1478,295313.25
1479,273371.56
1480,433623.22
1481,316787.75
1482,207306.9
1483,163561.2
1484,170725.83
1485,171511.77
1486,195958.52
1487,331207.4
1488,233225.69
1489,209499.19
1490,207022.62
1491,189362.31
1492,94162.59
1493,202236.67
1494,302368.78
1495,286500.5
1496,233024.22
1497,184176.66
1498,163905.6
1499,165190.94
1500,152051.25
1501,174730.7
1502,160003.45
1503,307575.6
1504,228964.23
1505,224964.05
1506,182125.42
1507,222910.92
1508,192670.67
1509,168865.6
1510,150928.92
1511,143419.38
1512,168238.84
1513,146031.9
1514,173178.75
1515,195381.0
1516,158839.12
1517,161199.47
1518,130303.56
1519,220187.17
1520,137375.7
1521,138838.88
1522,161743.58
1523,111456.09
1524,126884.65
1525,127861.96
1526,123571.94
1527,103008.0
1528,131481.84
1529,153558.39
1530,170273.69
1531,93258.1
1532,88768.03
1533,146660.45
1534,124292.414
1535,151127.89
1536,107731.09
1537,68666.81
1538,177191.2
1539,220766.81
1540,97511.88
1541,144141.05
1542,135319.05
1543,217104.03
1544,73631.484
1545,101963.18
1546,124326.97
1547,127635.15
1548,131820.64
1549,113168.16
1550,143728.86
1551,106054.86
1552,132499.06
1553,148851.36
1554,105413.89
1555,170171.62
1556,76132.03
1557,107710.664
1558,96441.49
1559,68502.72
1560,129621.28
1561,153181.17
1562,130165.14
1563,119101.88
1564,167392.22
1565,147882.8
1566,249202.83
1567,65821.734
1568,228993.72
1569,150521.02
1570,136757.3
1571,123057.32
1572,161890.88
1573,249848.75
1574,121691.4
1575,231521.83
1576,231229.05
1577,200987.45
1578,152344.06
1579,141622.89
1580,189283.06
1581,150657.31
1582,126981.43
1583,317011.53
1584,231780.25
1585,142964.77
1586,73614.84
1587,96676.836
1588,156541.39
1589,94406.234
1590,135724.69
1591,99909.9
1592,123552.19
1593,130862.72
1594,143120.73
1595,109585.2
1596,247999.83
1597,167224.39
1598,192838.02
1599,178955.72
1600,181807.9
1601,78128.24
1602,119003.21
1603,91348.89
1604,275224.56
1605,261028.19
1606,169923.58
1607,141566.31
1608,209856.06
1609,197201.1
1610,153633.33
1611,139082.1
1612,156591.3
1613,159247.14
1614,122075.62
1615,85752.89
1616,73250.76
1617,90985.39
1618,122220.336
1619,137776.44
1620,144959.45
1621,135190.0
1622,154120.03
1623,286979.9
1624,215746.02
1625,120922.44
1626,168343.55
1627,180117.0
1628,289435.7
1629,177947.3
1630,321809.53
1631,220699.2
1632,251983.2
1633,165943.77
1634,187786.36
1635,181808.06
1636,152206.27
1637,182603.22
1638,203087.88
1639,178830.2
1640,268918.3
1641,177167.84
1642,221445.97
1643,222884.53
1644,219408.22
1645,192100.53
1646,153833.94
1647,156147.19
1648,132690.8
1649,136218.33
1650,116788.07
1651,124884.15
1652,97672.336
1653,93433.77
1654,161434.78
1655,149231.69
1656,150268.34
1657,156312.38
1658,157561.08
1659,133066.06
1660,157298.86
1661,494337.66
1662,399453.9
1663,411387.38
1664,400693.25
1665,331523.72
1666,315057.84
1667,412984.72
1668,354295.9
1669,300481.47
1670,375014.47
1671,263903.3
1672,526897.7
1673,321109.1
1674,246759.17
1675,182982.2
1676,183598.39
1677,222001.6
1678,438978.4
1679,413828.6
1680,329933.3
1681,253971.89
1682,285526.25
1683,174735.38
1684,168460.19
1685,171759.28
1686,172265.17
1687,160429.47
1688,178308.22
1689,184409.39
1690,189158.53
1691,182092.58
1692,270386.88
1693,160115.14
1694,183729.98
1695,165865.08
1696,281718.8
1697,168199.5
1698,365321.3
1699,343879.28
1700,243205.1
1701,256788.95
1702,261824.34
1703,256220.38
1704,288985.6
1705,226453.97
1706,408803.16
1707,224275.61
1708,207018.98
1709,273687.78
1710,232936.28
1711,264309.06
1712,259606.31
1713,267896.75
1714,222088.05
1715,207577.84
1716,188785.56
1717,174313.02
1718,125344.8
1719,199454.16
1720,252855.08
1721,170341.88
1722,114383.484
1723,157682.92
1724,215990.1
1725,239458.23
1726,193320.95
1727,158888.08
1728,177300.89
1729,166952.14
1730,166895.89
1731,124863.65
1732,129725.66
1733,121023.21
1734,123930.984
1735,126168.73
1736,113382.47
1737,348243.78
1738,206247.53
1739,269344.0
1740,241061.22
1741,198320.34
1742,173993.92
1743,169864.03
1744,298833.4
1745,221981.3
1746,213314.72
1747,218395.25
1748,229555.97
1749,153228.27
1750,127645.68
1751,230638.53
1752,122223.375
1753,136935.45
1754,199200.44
1755,180509.5
1756,131634.53
1757,120737.31
1758,142372.17
1759,161566.22
1760,160773.94
1761,143152.44
1762,172168.31
1763,166525.88
1764,116361.55
1765,181970.28
1766,174269.19
1767,218277.61
1768,150571.98
1769,175966.69
1770,146973.81
1771,133226.38
1772,137414.05
1773,137554.62
1774,127764.34
1775,135833.58
1776,123623.93
1777,119698.875
1778,137860.0
1779,120391.164
1780,174952.0
1781,136149.53
1782,84282.625
1783,142689.19
1784,108555.32
1785,123437.96
1786,142670.64
1787,165182.95
1788,59205.07
1789,103987.3
1790,84009.92
1791,202412.02
1792,152871.86
1793,124638.01
1794,143452.45
1795,134588.58
1796,129021.13
1797,108583.67
1798,125432.9
1799,112886.96
1800,130010.5
1801,137458.44
1802,139769.97
1803,148414.4
1804,140499.69
1805,135507.66
1806,113233.32
1807,130467.984
1808,118837.51
1809,119047.664
1810,151063.05
1811,108465.61
1812,94540.45
1813,122065.45
1814,100994.72
1815,53717.777
1816,100787.14
1817,111281.43
1818,151878.2
1819,117621.37
1820,56867.08
1821,119801.9
1822,159281.97
1823,34503.21
1824,139185.14
1825,131752.06
1826,101022.56
1827,103322.875
1828,141128.27
1829,107854.5
1830,150806.81
1831,172205.88
1832,76274.59
1833,132326.53
1834,122490.08
1835,154425.55
1836,128351.29
1837,90096.43
1838,115644.26
1839,90479.93
1840,161991.94
1841,142945.05
1842,78119.086
1843,126570.055
1844,134883.88
1845,143485.12
1846,151511.6
1847,155073.48
1848,56759.85
1849,103725.98
1850,117633.766
1851,155204.78
1852,126352.44
1853,130587.69
1854,161536.52
1855,142527.66
1856,220658.47
1857,164434.17
1858,133913.62
1859,116134.37
1860,149982.84
1861,116134.37
1862,318584.1
1863,316492.12
1864,316492.12
1865,327487.47
1866,326839.2
1867,237071.12
1868,292930.16
1869,205642.67
1870,245019.47
1871,240581.67
1872,167313.66
1873,227114.38
1874,143596.62
1875,209664.52
1876,195427.89
1877,216138.45
1878,192091.77
1879,130440.76
1880,136142.47
1881,237457.3
1882,262388.4
1883,191543.38
1884,205494.0
1885,260846.3
1886,286012.16
1887,204605.05
1888,266660.22
1889,164518.42
1890,131062.46
1891,135503.03
1892,111199.65
1893,141815.28
1894,125470.555
1895,132484.19
1896,127524.984
1897,107037.54
1898,107808.11
1899,150544.38
1900,151557.47
1901,166137.11
1902,141469.12
1903,195909.42
1904,133136.72
1905,195032.77
1906,173616.48
1907,193583.83
1908,115129.67
1909,131438.58
1910,116178.055
1911,201631.52
1912,286158.9
1913,135986.62
1914,59594.316
1915,330271.7
1916,52921.535
1917,267639.2
1918,138789.75
1919,164862.12
1920,127100.695
1921,424784.7
1922,328255.03
1923,221255.89
1924,210888.89
1925,211187.8
1926,390368.56
1927,146224.88
1928,165537.12
1929,124313.68
1930,128115.33
1931,141045.22
1932,131194.81
1933,178890.72
1934,177125.55
1935,176356.06
1936,180796.9
1937,186740.36
1938,172453.39
1939,247934.42
1940,187291.69
1941,172301.64
1942,190861.94
1943,190695.81
1944,346914.28
1945,396327.7
1946,159855.39
1947,308115.12
1948,182445.64
1949,236914.42
1950,177224.23
1951,255833.48
1952,215949.53
1953,166690.88
1954,181085.67
1955,126940.586
1956,306104.53
1957,157630.2
1958,321397.16
1959,137201.94
1960,110541.09
1961,120067.96
1962,96552.16
1963,107020.28
1964,108712.34
1965,157898.1
1966,145042.83
1967,298002.47
1968,440560.53
1969,427416.62
1970,461295.0
1971,467896.53
1972,393963.2
1973,267082.6
1974,314608.72
1975,477181.0
1976,267934.2
1977,374044.84
1978,356344.0
1979,326892.22
1980,198805.31
1981,364846.6
1982,235974.1
1983,212821.58
1984,162458.67
1985,203636.89
1986,201852.47
1987,182239.48
1988,174004.69
1989,192451.95
1990,221946.08
1991,244078.06
1992,214434.77
1993,172591.28
1994,257328.25
1995,178711.72
1996,244957.05
1997,313784.47
1998,357601.44
1999,262162.4
2000,311479.97
2001,265253.75
2002,238311.66
2003,259498.02
2004,274847.78
2005,214936.72
2006,229940.27
2007,245799.47
2008,224236.16
2009,192775.86
2010,195116.03
2011,132792.6
2012,180635.47
2013,189664.83
2014,183399.84
2015,201981.7
2016,196431.42
2017,197630.44
2018,124196.55
2019,138270.73
2020,104701.0
2021,107755.2
2022,179837.92
2023,143486.67
2024,244445.61
2025,353398.62
2026,170526.72
2027,147837.22
2028,149372.39
2029,170874.94
2030,266709.8
2031,253082.3
2032,268365.16
2033,261889.56
2034,158694.66
2035,220558.0
2036,189103.62
2037,199854.02
2038,277413.5
2039,214167.17
2040,341732.34
2041,290338.62
2042,203774.67
2043,178711.4
2044,155213.64
2045,208984.72
2046,137396.8
2047,143446.72
2048,141163.97
2049,136445.92
2050,182906.81
2051,110205.14
2052,130614.04
2053,145282.8
2054,80059.69
2055,167439.33
2056,133081.3
2057,112198.8
2058,234245.97
2059,126892.44
2060,169450.69
2061,175471.78
2062,138168.25
2063,111255.47
2064,141539.47
2065,122124.375
2066,174833.64
2067,116722.94
2068,129478.85
2069,86601.13
2070,115469.68
2071,90618.56
2072,127099.664
2073,135892.19
2074,178909.98
2075,146601.45
2076,124251.305
2077,152703.34
2078,128624.04
2079,137166.83
2080,122700.61
2081,124507.125
2082,121787.43
2083,143528.77
2084,114356.08
2085,121220.49
2086,137282.55
2087,123713.82
2088,89942.9
2089,78605.04
2090,132648.78
2091,114238.38
2092,139879.28
2093,122768.414
2094,131657.34
2095,159219.6
2096,79260.69
2097,86708.836
2098,149623.8
2099,68323.38
2100,87168.3
2101,134021.64
2102,125529.19
2103,106644.93
2104,109111.65
2105,115908.72
2106,61411.95
2107,241966.45
2108,114589.24
2109,118674.16
2110,140106.7
2111,140175.73
2112,139700.64
2113,112878.46
2114,105263.484
2115,157360.78
2116,124225.945
2117,151485.7
2118,117346.32
2119,104710.44
2120,112504.49
2121,117004.97
2122,101650.71
2123,79633.555
2124,170231.28
2125,126588.305
2126,143799.95
2127,145939.22
2128,123433.984
2129,108931.58
2130,144590.11
2131,152013.81
2132,128598.16
2133,126897.234
2134,123878.87
2135,101067.44
2136,68322.984
2137,102044.78
2138,139243.33
2139,153536.06
2140,141290.75
2141,143540.64
2142,128184.016
2143,146835.94
2144,124655.5
2145,136832.62
2146,159721.03
2147,129855.11
2148,129743.31
2149,144824.0
2150,221525.12
2151,121390.63
2152,185680.12
2153,160145.0
2154,112262.34
2155,132809.67
2156,261423.45
2157,236526.31
2158,243514.98
2159,211736.23
2160,167171.45
2161,245329.52
2162,392739.12
2163,349994.72
2164,246971.4
2165,181413.45
2166,147633.47
2167,216402.9
2168,204965.98
2169,198440.44
2170,217917.6
2171,153627.48
2172,133726.23
2173,175800.64
2174,230555.36
2175,306149.28
2176,317279.1
2177,247243.0
2178,199891.8
2179,142907.22
2180,231569.23
2181,183274.6
2182,215546.1
2183,188984.92
2184,123318.945
2185,125892.516
2186,143828.53
2187,149274.11
2188,162324.0
2189,190959.77
2190,79390.086
2191,86834.28
2192,93316.57
2193,97285.234
2194,103937.21
2195,114301.1
2196,94984.87
2197,116427.77
2198,164112.69
2199,178974.27
2200,136700.48
2201,139020.4
2202,212772.38
2203,131197.53
2204,180596.61
2205,103765.81
2206,139503.58
2207,207506.25
2208,244670.64
2209,194083.12
2210,122743.91
2211,119692.35
2212,112158.695
2213,108455.18
2214,132509.36
2215,108957.63
2216,149964.14
2217,76969.234
2218,60597.676
2219,65496.484
2220,80339.99
2221,334557.8
2222,269714.25
2223,306398.1
2224,215317.36
2225,123919.94
2226,182083.95
2227,192666.25
2228,259390.97
2229,240496.42
2230,153978.69
2231,212439.48
2232,178157.38
2233,177067.45
2234,244744.11
2235,219711.05
2236,275616.28
2237,347211.12
2238,198812.22
2239,112676.23
2240,158411.25
2241,161690.42
2242,123781.83
2243,130178.37
2244,108601.67
2245,107115.4
2246,147278.56
2247,108922.75
2248,126326.4
2249,120654.39
2250,135237.5
2251,103959.39
2252,165284.38
2253,157641.58
2254,178662.9
2255,186392.67
2256,189633.3
2257,211270.5
2258,169260.48
2259,178058.0
2260,166463.53
2261,187401.78
2262,202219.98
2263,350381.8
2264,416624.28
2265,172796.0
2266,278187.25
2267,345148.53
2268,341554.72
2269,146504.02
2270,188982.97
2271,216066.16
2272,188283.94
2273,165250.31
2274,173610.31
2275,164142.05
2276,187284.62
2277,174937.83
2278,149014.25
2279,125354.32
2280,120918.81
2281,170872.89
2282,189448.48
2283,102251.95
2284,100624.234
2285,143494.25
2286,128684.305
2287,371682.56
2288,281850.75
2289,380074.7
2290,462000.72
2291,323888.06
2292,433539.78
2293,469539.2
2294,387506.47
2295,438222.8
2296,283701.3
2297,307625.6
2298,333149.75
2299,390034.34
2300,334204.47
2301,288540.56
2302,236366.52
2303,258673.45
2304,244074.3
2305,182324.97
2306,186680.7
2307,184323.6
2308,238858.03
2309,279759.6
2310,218318.08
2311,195794.78
2312,176701.62
2313,170269.86
2314,175170.72
2315,179363.0
2316,213559.66
2317,172613.45
2318,179224.08
2319,183919.12
2320,193326.92
2321,242262.2
2322,176944.75
2323,186138.64
2324,166912.17
2325,211562.3
2326,160658.86
2327,217964.84
