Id,SalePrice
1461,163010.7903160255
1462,163029.21089854554
1463,163041.9255900356
1464,162992.9013508288
1465,162936.294353486
1466,162992.87364380018
1467,162966.47878125054
1468,162971.4884155419
1469,162995.56507416704
1470,162968.97517900783
1471,162944.7778951338
1472,162913.34556959276
1473,162913.7108555107
1474,162917.80065134692
1475,162915.59922202083
1476,163036.47131047587
1477,163032.9406701003
1478,163017.21762768488
1479,163049.37309605232
1480,163058.2249653238
1481,163045.83608317844
1482,162958.61669611436
1483,163082.97440990177
1484,162922.44633206713
1485,163032.4345759379
1486,162975.34372149338
1487,163081.81306081024
1488,162983.5775827466
1489,162982.56811474398
1490,163000.21860669475
1491,163018.3431349121
1492,162987.20540025446
1493,163058.53276921675
1494,163037.60777376406
1495,163013.20377392808
1496,162936.6186556005
1497,162925.5834781565
1498,162920.90454958694
1499,162917.3844613383
1500,162917.6694758012
1501,162922.16939461458
1502,162916.20828279326
1503,163032.04347776208
1504,162962.10385443614
1505,162969.6295275517
1506,163003.85343734192
1507,163009.51667303068
1508,163087.07468625344
1509,162987.32080218077
1510,162987.28393011793
1511,162990.79010644855
1512,162990.84225481786
1513,163000.6387600097
1514,163037.59489404742
1515,162994.99747830766
1516,163075.46102807386
1517,163009.23272368757
1518,162974.1067877826
1519,162972.26189083152
1520,162966.52903168267
1521,163001.39435637355
1522,162994.8905758319
1523,162970.55872253838
1524,163002.44712194335
1525,163001.52045646557
1526,163035.84822822188
1527,162962.73622509948
1528,162965.91103065654
1529,162961.7813022774
1530,162990.6672626838
1531,162935.4910147281
1532,162928.69911757356
1533,162943.1752350914
1534,162952.78365193374
1535,163017.4456879244
1536,162968.99840732355
1537,162984.36311534143
1538,162987.58636479103
1539,162982.03644932498
1540,162983.39328868853
1541,162999.26601204518
1542,162943.9276699135
1543,162968.0715566345
1544,162931.90562323818
1545,162941.99392368755
1546,162942.6322088692
1547,162947.87847045303
1548,162944.01717030173
1549,162944.36907052834
1550,162947.584316228
1551,162944.71143455614
1552,162970.87127470583
1553,163029.39762910965
1554,162920.42773461618
1555,163059.31369947645
1556,162998.23213632102
1557,162991.05198133952
1558,162941.05740703733
1559,162950.37317658548
1560,162946.13960335494
1561,163007.24538867807
1562,162961.14183008368
1563,162961.75845505515
1564,162961.5063447245
1565,163007.109009741
1566,163090.97776881923
1567,162978.40634595457
1568,163076.02227658924
1569,163083.11195882055
1570,163008.5012405058
1571,162982.884877149
1572,162985.53151069884
1573,163077.81464728373
1574,163008.67550644936
1575,163020.0216669494
1576,163025.68529488592
1577,162959.93120370415
1578,163044.88337320034
1579,163004.27409884438
1580,162984.80649061906
1581,163053.93607570123
1582,162957.91332922713
1583,163004.73245295184
1584,162988.40541113217
1585,162928.2917354343
1586,162969.43851976842
1587,162973.2367421693
1588,162992.43019509225
1589,163013.51899298083
1590,162946.41019952818
1591,162946.53161248434
1592,162934.33915491402
1593,162962.49735258849
1594,162960.89707636402
1595,162990.70056142577
1596,163003.57208099167
1597,163063.8499892919
1598,163087.5138970464
1599,162925.76569003102
1600,162927.26234697393
1601,162962.67934126846
1602,162978.6067109835
1603,162972.61262331135
1604,162930.15062323492
1605,163009.21280005356
1606,162987.83308922773
1607,163034.90939727676
1608,163018.5000853191
1609,162989.87016035622
1610,162987.83601931468
1611,163056.83348899338
1612,162995.99277451762
1613,163018.3188297274
1614,162916.65857970866
1615,162912.71249649406
1616,162914.0112434678
1617,162914.08466921697
1618,162951.78064672498
1619,163025.71433856754
1620,162970.06391069954
1621,162996.646741938
1622,162999.13659952488
1623,162995.23765106898
1624,163033.30289706687
1625,163028.1820682461
1626,162997.0931853847
1627,162995.538687535
1628,163020.49077666027
1629,162970.94300879593
1630,162970.0399215411
1631,162961.90525909682
1632,162971.2811105181
1633,162976.25252509245
1634,162962.00189472814
1635,162976.3363684902
1636,162958.10199620342
1637,163020.5095675796
1638,163037.15569176635
1639,163007.7764980866
1640,163030.07911929197
1641,163008.8807056907
1642,162957.65533870907
1643,162964.0166528856
1644,162974.62160911414
1645,162987.59028303827
1646,162993.28543182436
1647,163005.73856058563
1648,162964.80320494174
1649,162971.60330106886
1650,162953.02970028308
1651,162976.51709935765
1652,162913.24212139018
1653,162913.03041379154
1654,162918.1801083341
1655,162916.5082703789
1656,162918.0589358327
1657,162918.41878416267
1658,162918.19045752098
1659,162914.79168042055
1660,163000.12535940812
1661,163055.16822749848
1662,163030.94482396645
1663,163030.36526566997
1664,163050.3107966098
1665,163018.2919670904
1666,163075.38534151847
1667,163096.4411782572
1668,163002.48453248222
1669,163006.70442123196
1670,163042.49169916633
1671,163034.34337486132
1672,163065.57219996589
1673,163039.82430671336
1674,162992.34658326334
1675,162955.69355456086
1676,162937.63786142238
1677,162997.60820214316
1678,163061.58272353798
1679,163063.9525572422
1680,162966.3477366618
1681,162952.56318649155
1682,163074.23855552805
1683,162926.36612728782
1684,163003.7905220168
1685,162977.90833039198
1686,162922.85213029172
1687,162982.7196356272
1688,162967.73656201383
1689,162994.54349642113
1690,162978.49741270233
1691,162967.6637598587
1692,163032.43149840462
1693,162986.37138027756
1694,162971.98949496011
1695,162962.10006669507
1696,163067.68445131838
1697,162963.27122192914
1698,163035.84606630527
1699,163008.49857223188
1700,162984.60885900323
1701,163019.78907638407
1702,163013.06457187567
1703,162999.48514735376
1704,162998.82929220246
1705,162983.3151436229
1706,163018.28553535513
1707,162969.25374654864
1708,162976.99677564725
1709,163029.56579013157
1710,162963.53406412026
1711,163002.36809833694
1712,162974.780271204
1713,163004.60168783547
1714,162978.74157400487
1715,162969.32668327013
1716,162987.4534452312
1717,162960.6370879125
1718,162960.20982237518
1719,163002.22685905884
1720,162996.47728816338
1721,163031.26320397298
1722,163030.43943573275
1723,163023.27234485265
1724,162961.95058465534
1725,163015.3479552393
1726,162964.20640927274
1727,162958.69045914564
1728,162980.05862622499
1729,162994.80671064171
1730,162969.55491129996
1731,162985.83769245996
1732,162970.3963003225
1733,162977.24864618364
1734,162981.43968310012
1735,162961.5939157223
1736,162953.65246673315
1737,163066.42064635656
1738,163019.5660347148
1739,162930.71898993108
1740,162931.77617231372
1741,162929.6831789199
1742,162921.54897715864
1743,162925.63011834875
1744,163054.62583491107
1745,163062.0584128109
1746,162991.15904291588
1747,163030.67994677642
1748,163004.11041101514
1749,162987.92662985617
1750,162979.1958895778
1751,163044.73168463583
1752,162953.63262767327
1753,162990.4125796403
1754,162991.27625102465
1755,163068.89325973715
1756,162957.4768773262
1757,162965.21481435632
1758,162985.65389664212
1759,163038.91297857554
1760,162984.41965302112
1761,162999.50742702236
