Id,SalePrice
1461,151732.1
1462,169486.03
1463,198423.69
1464,191146.84
1465,178151.28
1466,176723.38
1467,173513.9
1468,159812.02
1469,181274.9
1470,138902.4
1471,202517.17
1472,107405.195
1473,113229.29
1474,152850.34
1475,109547.07
1476,312008.22
1477,234107.08
1478,273693.03
1479,258576.3
1480,527602.1
1481,331958.6
1482,178187.33
1483,158534.03
1484,159208.9
1485,166628.56
1486,183303.4
1487,375039.72
1488,248424.9
1489,179361.05
1490,234845.25
1491,186068.45
1492,114049.49
1493,192465.25
1494,268775.97
1495,304236.1
1496,226751.12
1497,174992.69
1498,146580.36
1499,141543.03
1500,147490.14
1501,159614.38
1502,129669.7
1503,298118.53
1504,214465.61
1505,240781.72
1506,240915.45
1507,302077.9
1508,229020.31
1509,158058.84
1510,176675.22
1511,158694.28
1512,222559.47
1513,161222.78
1514,160751.03
1515,217734.06
1516,182530.0
1517,147410.25
1518,186924.02
1519,244254.81
1520,136868.88
1521,148902.25
1522,186733.75
1523,127783.91
1524,118152.12
1525,114974.73
1526,118486.94
1527,127584.21
1528,140259.53
1529,145274.97
1530,191882.1
1531,151717.4
1532,94880.125
1533,161029.86
1534,127159.67
1535,165440.1
1536,108880.734
1537,122886.266
1538,146117.03
1539,194083.67
1540,146393.72
1541,163059.9
1542,165016.44
1543,185117.95
1544,95845.625
1545,111956.766
1546,138686.9
1547,140355.84
1548,141999.14
1549,139452.05
1550,163406.25
1551,134555.08
1552,163568.52
1553,167895.42
1554,109878.39
1555,180231.94
1556,114231.484
1557,118588.19
1558,102097.234
1559,122671.57
1560,169949.53
1561,166648.25
1562,121734.125
1563,122197.72
1564,181379.42
1565,174459.16
1566,236621.27
1567,103855.57
1568,280892.7
1569,180761.61
1570,132156.16
1571,100679.05
1572,150413.1
1573,214562.34
1574,162305.56
1575,251554.36
1576,288115.94
1577,171525.72
1578,163577.44
1579,134755.42
1580,182716.62
1581,164143.75
1582,127944.76
1583,361513.6
1584,218857.06
1585,131862.33
1586,87153.0
1587,101091.87
1588,143630.56
1589,139212.56
1590,134299.25
1591,91328.766
1592,139445.31
1593,124467.6
1594,153675.16
1595,141442.19
1596,201481.81
1597,227149.05
1598,195818.66
1599,156688.67
1600,164850.47
1601,90821.81
1602,150027.6
1603,94150.81
1604,252798.8
1605,236408.45
1606,164141.81
1607,244120.94
1608,185597.14
1609,158533.83
1610,141036.78
1611,142989.19
1612,180819.14
1613,185152.3
1614,123832.766
1615,88216.48
1616,82179.836
1617,99081.41
1618,120631.766
1619,156576.53
1620,219649.55
1621,150457.22
1622,152177.88
1623,209653.88
1624,258144.47
1625,136085.92
1626,194888.98
1627,189694.56
1628,283125.9
1629,149588.78
1630,375302.4
1631,184016.25
1632,216396.9
1633,147286.48
1634,182762.16
1635,166252.75
1636,154487.14
1637,250139.17
1638,213047.44
1639,193776.69
1640,268996.8
1641,177140.66
1642,201753.81
1643,202510.28
1644,194009.56
1645,263797.4
1646,155101.97
1647,157743.34
1648,153767.12
1649,136306.45
1650,144292.9
1651,135520.9
1652,103850.51
1653,94380.84
1654,153396.5
1655,129991.55
1656,149939.47
1657,152324.2
1658,151208.47
1659,117842.41
1660,167423.92
1661,426645.5
1662,376032.25
1663,388800.7
1664,501163.8
1665,288566.1
1666,321816.16
1667,337270.97
1668,335773.34
1669,256354.95
1670,323772.47
1671,300367.72
1672,477288.1
1673,283585.72
1674,263359.28
1675,192332.39
1676,207301.3
1677,180401.86
1678,516051.56
1679,390528.28
1680,292569.9
1681,202072.48
1682,290901.94
1683,184216.81
1684,156702.53
1685,162602.27
1686,159877.56
1687,139978.19
1688,178603.31
1689,181399.53
1690,171338.45
1691,160150.38
1692,244179.0
1693,145683.2
1694,171557.47
1695,135238.72
1696,304148.44
1697,135086.25
1698,371710.88
1699,298112.1
1700,234290.48
1701,285336.78
1702,280028.72
1703,239468.56
1704,312529.16
1705,199956.27
1706,460728.34
1707,189523.05
1708,197073.92
1709,267908.1
1710,210574.84
1711,239796.95
1712,252226.61
1713,288472.03
1714,213289.44
1715,190760.75
1716,173736.58
1717,158201.42
1718,120734.27
1719,191590.0
1720,215867.05
1721,163794.05
1722,115874.266
1723,161293.78
1724,218337.03
1725,245816.62
1726,174850.53
1727,163903.69
1728,173929.1
1729,156920.6
1730,149206.4
1731,136783.52
1732,164140.66
1733,129146.375
1734,129483.97
1735,117452.734
1736,114722.7
1737,385113.97
1738,210282.61
1739,295325.0
1740,236356.16
1741,196157.34
1742,156917.5
1743,156530.84
1744,305556.97
1745,188163.6
1746,191284.52
1747,236560.4
1748,251233.66
1749,175747.22
1750,151477.72
1751,259427.56
1752,117701.4
1753,182596.9
1754,236141.94
1755,175368.5
1756,146585.81
1757,113460.28
1758,177818.02
1759,179814.25
1760,174030.72
1761,177567.64
1762,187240.6
1763,165459.45
1764,118418.52
1765,202482.8
1766,221638.12
1767,259285.75
1768,152063.84
1769,154637.78
1770,131896.92
1771,122685.49
1772,141692.48
1773,143017.81
1774,221015.78
1775,133990.08
1776,147792.05
1777,106699.28
1778,132190.64
1779,121562.086
1780,162844.97
1781,136722.23
1782,111520.87
1783,158955.47
1784,106875.836
1785,117998.35
1786,116884.86
1787,158797.2
1788,68602.41
1789,115200.58
1790,100210.0
1791,288489.16
1792,169268.81
1793,142699.66
1794,141200.19
1795,133489.88
1796,108260.98
1797,182849.55
1798,118913.47
1799,103766.5
1800,106670.09
1801,154729.4
1802,124648.32
1803,174675.83
1804,143937.56
1805,135325.88
1806,124600.02
1807,167922.31
1808,153319.88
1809,120834.81
1810,155998.7
1811,108117.76
1812,122743.766
1813,136230.2
1814,100579.836
1815,76595.01
1816,88538.61
1817,157562.55
1818,183746.94
1819,125554.375
1820,78157.76
1821,87885.06
1822,146718.42
1823,83387.914
1824,139105.22
1825,131418.1
1826,107138.87
1827,112662.36
1828,157030.84
1829,180907.55
1830,165876.47
1831,146500.17
1832,147263.1
1833,146790.05
1834,128476.18
1835,142433.88
1836,151554.8
1837,93017.336
1838,131034.7
1839,89012.72
1840,128021.81
1841,127503.14
1842,109181.89
1843,172035.52
1844,115585.12
1845,171870.25
1846,159343.47
1847,164788.47
1848,84546.36
1849,143809.4
1850,122794.59
1851,148572.5
1852,135884.33
1853,122731.82
1854,140523.56
1855,159394.88
1856,204338.23
1857,203754.34
1858,167804.28
1859,97143.734
1860,176267.03
1861,97794.18
1862,334885.28
1863,322659.22
1864,322729.12
1865,334614.84
1866,326416.53
1867,240559.42
1868,316286.94
1869,205476.81
1870,215427.31
1871,230418.66
1872,159489.28
1873,257885.16
1874,141791.03
1875,192109.08
1876,196918.44
1877,211720.98
1878,206584.97
1879,143416.61
1880,129432.17
1881,343573.7
1882,252965.03
1883,183265.64
1884,207817.23
1885,217826.88
1886,288750.03
1887,210626.58
1888,302952.0
1889,157705.48
1890,152312.16
1891,125033.375
1892,99576.0
1893,126089.3
1894,141097.89
1895,153202.47
1896,132031.47
1897,131068.92
1898,125499.23
1899,116396.7
1900,129462.47
1901,178733.1
1902,173163.06
1903,197324.06
1904,132730.44
1905,183228.98
1906,172258.23
1907,211468.0
1908,112776.3
1909,131939.38
1910,124627.73
1911,192515.94
1912,236016.36
1913,170227.34
1914,89426.06
1915,262200.2
1916,143770.5
1917,218059.2
1918,127541.86
1919,161633.25
1920,191549.25
1921,386208.4
1922,286718.7
1923,201560.69
1924,204762.56
1925,198500.47
1926,384531.4
1927,137343.84
1928,168365.1
1929,110761.66
1930,107789.94
1931,139860.16
1932,148100.39
1933,191895.81
1934,181068.95
1935,167578.22
1936,188828.16
1937,190207.64
1938,168053.75
1939,219223.6
1940,175578.72
1941,174709.27
1942,193861.03
1943,160527.62
1944,297597.56
1945,329539.66
1946,150508.25
1947,256702.73
1948,193717.98
1949,248356.56
1950,176608.47
1951,277793.56
1952,223771.88
1953,174170.36
1954,186814.39
1955,142435.19
1956,448681.62
1957,167922.58
1958,319607.75
1959,177920.62
1960,117910.4
1961,125490.586
1962,105617.266
1963,118752.72
1964,122922.44
1965,140050.44
1966,141887.19
1967,296061.97
1968,419449.0
1969,362858.25
1970,444060.03
1971,473785.25
1972,374754.78
1973,223021.77
1974,307084.1
1975,496664.56
1976,284907.53
1977,379055.94
1978,356562.6
1979,289207.66
1980,163434.81
1981,328927.78
1982,186848.97
1983,174481.81
1984,157613.53
1985,234624.44
1986,231624.66
1987,164667.12
1988,163374.88
1989,179085.34
1990,196861.73
1991,188971.53
1992,201844.12
1993,157662.31
1994,253104.0
1995,175480.22
1996,247245.53
1997,286845.03
1998,388679.94
1999,250483.14
2000,308358.8
2001,250107.27
2002,234849.4
2003,252210.95
2004,267060.03
2005,188842.78
2006,190574.36
2007,243642.34
2008,183352.14
2009,189465.28
2010,187152.88
2011,122652.14
2012,155018.1
2013,181001.8
2014,190782.78
2015,192655.5
2016,193719.17
2017,188933.97
2018,130037.16
2019,131483.69
2020,103981.39
2021,115084.01
2022,179544.3
2023,177842.58
2024,296235.97
2025,376559.16
2026,165556.4
2027,143110.3
2028,151675.89
2029,153790.12
2030,240558.78
2031,204589.84
2032,217397.69
2033,239746.38
2034,149494.9
2035,203411.22
2036,176198.44
2037,181822.69
2038,227293.94
2039,162844.5
2040,399544.38
2041,210397.47
2042,190800.84
2043,180784.0
2044,216796.9
2045,170681.69
2046,173131.44
2047,161792.03
2048,137528.9
2049,188851.83
2050,183867.19
2051,100441.41
2052,144653.92
2053,141643.06
2054,90497.38
2055,173761.22
2056,125489.96
2057,137827.3
2058,247447.06
2059,152394.45
2060,189030.78
2061,208319.62
2062,140469.44
2063,110287.41
2064,153776.3
2065,134645.64
2066,171682.42
2067,111843.945
2068,191342.5
2069,98478.8
2070,115660.016
2071,106470.414
2072,216864.4
2073,139844.61
2074,193289.75
2075,148932.22
2076,138514.28
2077,145857.3
2078,118903.53
2079,156244.31
2080,111697.734
2081,131559.58
2082,154471.39
2083,161552.8
2084,108769.9
2085,130361.11
2086,107975.445
2087,128584.95
2088,130728.29
2089,91738.3
2090,121519.586
2091,122414.96
2092,156028.0
2093,140412.56
2094,98545.92
2095,165661.16
2096,81280.766
2097,104454.92
2098,192943.84
2099,80930.19
2100,108683.49
2101,141173.28
2102,140880.6
2103,103760.81
2104,163242.48
2105,123325.33
2106,117039.2
2107,246122.69
2108,120293.625
2109,114940.625
2110,127703.91
2111,141274.72
2112,159524.81
2113,125984.23
2114,121950.76
2115,160606.03
2116,122419.875
2117,168990.88
2118,132059.86
2119,101900.47
2120,112097.72
2121,115228.64
2122,137589.03
2123,78626.69
2124,175336.5
2125,191947.44
2126,186399.84
2127,175421.3
2128,147862.03
2129,101067.93
2130,150094.77
2131,118240.49
2132,123679.53
2133,132781.9
2134,127302.87
2135,109225.31
2136,102551.22
2137,112867.195
2138,137020.31
2139,145440.11
2140,131218.0
2141,125388.234
2142,131740.34
2143,144793.66
2144,132267.94
2145,127618.3
2146,159233.0
2147,172859.38
2148,149310.69
2149,159797.72
2150,183581.61
2151,112167.164
2152,155642.56
2153,211646.12
2154,103581.7
2155,141368.06
2156,310974.47
